num_followers,num_stars,forks,num_followings,username,num_repositories,stars_received 
190,104,73,18,marpaia,20,267
43,4,0,22,jallspaw,17,1
12,18,6,0,giokincade,15,14
3,5,0,0,ghorvath,3,0
52,151,8,71,ancat,16,20
19,15,11,3,dtb,13,33
8,2,0,2,christopherjee,3,4
11,0,0,0,chaddickerson,0,0
189,142,88,41,kellan,25,245
149,19,188,0,jdf,28,996
54,253,22,19,precipice,15,51
3,2,0,24,epkann,5,0
14,8,0,1,elimgoodman,25,15
58,495,24,55,flaviocopes,22,82
4,413,0,80,Jetafull,16,0
10,196,0,228,marcogarieri,0,0
3,9,1,4,funkeyfreak,25,3
62,147,0,255,onurkaracali,27,5
75,61,15,275,javiroman,17,21
1,0,0,1,atqatq,3,0
0,48,0,13,Dr-01,0,0
3,128,0,2,kamilkabir9,2,1
14,48,1,46,AkshanshChahal,23,3
0,0,0,4,Ludoviccharruau,1,0
1,6,0,8,Fariax,5,0
12,354,2,167,gtkesh,10,7
10,137,0,216,iamziek,8,0
19,475,15,22,JCBarry,27,37
12,74,0,40,nikovacevic,18,3
2,0,0,78,jsarles,1,0
23,20,5,26,WhisperingChaos,30,20
0,1,0,13,pmsh-93,0,0
18,308,2,55,klashxx,26,12
8,245,0,45,pandeazucar,7,0
7,0,0,151,dweep08,2,1
7,9,0,22,Cytheriala,11,1
2,13,0,7,xcsrz,29,0
17,3500,0,312,di1eep,16,0
11,2,4,5,jagatjeevan,16,4
3,7,0,14,sfrezefo,4,0
0,0,0,3,Ankur-Ishvara,2,0
4,9,0,15,RecepBirol,2,0
2,19,1,2,jtwatson,13,1
6,0,0,13,deepsh4h,5,0
12,727,5,83,JKhawaja,11,30
6,14,0,59,thote,6,0
7,0,0,164,jomonpt,0,0
51,937,0,174,zuyu,4,0
12,32,7,85,thotegowda,11,0
201,9100,2,4200,ARoiD,1,3
23,125,5,23,mantishK,19,56
8,42,4,28,mlnkrish,29,10
215,4,0,5500,sydneyhen,8,15
1,1,0,4,alexandreload,4,0
147,3,95,3,fmassa,23,365
1,0,0,2,hicks0074,15,0
11,79,0,25,vitorscassiano,18,0
4,8,0,1,lchenat,5,1
39,165,59,27,jingweiz,9,362
31,0,8,0,ngimel,14,22
4,0,0,0,shafei,0,0
2,0,0,0,zhiyun,1,0
7,0,3,0,benjamin-recht,1,0
2,1,0,3,furlat,8,0
148,3,321,1,martinarjovsky,6,1407
15,2,17,1,pujols,9,32
37,1,0,0,jimmylba,4,0
1,0,0,0,nisheethvishnoi,0,0
39,39,8,15,mrtzh,8,50
199,162,321,16,ikostrikov,21,1406
33,0,70,0,whoenig,25,66
11,2,0,2,urikz,10,0
93,18,166,7,rguthrie3,13,924
23,6,81,0,tmikolov,1,162
2300,73,266,0,mli,30,1223
92,28,37,2,jaderberg,20,97
4,7,4,1,jpreiss,30,17
1800,8,1212,0,KaimingHe,2,3095
2,1,0,0,BayleyTheDev,0,0
6,0,0,0,shubho,2,0
22,2,48,1,avivt,4,173
67,20,5,41,gmlewis,6,57
47,15,13,11,navaneeth,23,5
1,0,0,0,neeru,1,0
53,4,143,0,deStrO,19,278
2,3,0,0,Neuroschemata,3,0
14,2,0,0,jennifermyers,0,0
15,26,9,0,bengioe,18,19
19,63,1,5,mitliagkas,8,8
216,1,24,0,piotr-bojanowski,4,19
25,13,20,0,ptillet,4,67
276,8,209,7,reedscot,3,972
4,0,0,2,uscbbdl,0,0
5,3,1,3,kopparam,10,0
3,32,1,14,NirbhayK,19,2
3,0,0,4,akhilsahdev,2,0
38,106,7,36,shirishp,29,7
4,3,0,0,babymechanic,15,0
0,0,0,2,esakki08,0,0
20,314,0,805,Erichliu00,8,0
0,0,0,1,sureshnam,1,0
7,14,1,4,solaremperor,9,0
30,364,50,8,t-mat,18,158
0,121,0,18,YinJerry,0,0
2,1,0,0,nikeshvora1,4,0
1,1,0,0,Mewanbanjop,2,0
187,262,0,1200,Programming76,9,0
7,11,0,37,AziziShekoofeh,30,0
3,0,0,14,guodapengzte,2,0
0,10,0,27,milanwen1983,3,0
3,41,0,89,Minotaur-CN,6,0
30,171,70,14,DaFuCoding,8,117
2,0,2,12,chrislarson1,11,2
2,3,3,9,chengqu,10,1
1,1,0,1,aravind-nrv,0,0
376,23,0,3700,mssalvo,16,18
27,76,1,60,vitapluvia,21,27
2,0,0,1,obrienmc,3,0
1700,7,2,0,odersky,9,17
3,7,2,5,AlexiaTorres,12,2
4,10,0,0,leonardossz,7,0
1000,0,1179,0,learncodeacademy,7,1398
645,408,19,13,tccpc,20,46
316,31,16,13,LIUBOliubo,25,30
156,0,209,0,dimok789,20,694
242,423,309,39,hugsy,30,1815
14,12,0,21,dluzajic,15,0
1,1,0,10,codewormforevaa,0,0
4,0,7,3,haklabrador,4,2
4,1,1,1,shomislav,4,0
1,1,0,3,chartula,4,0
1,0,0,3,aparezanovic,2,0
13,34,0,15,hrmshams,6,6
7,0,0,8,minadjuric,8,0
452,819,647,0,aquynh,13,2402
238,55,91,12,0intro,30,707
95,61,36,10,getsource,16,56
13,41,11,1,mmgaggle,24,14
32,19,0,16,anewage,20,4
2,2,3,0,algofoogle,6,23
175,101,293,0,nesbox,14,751
8,12,36,0,andrew-hoffman,5,89
10,150,2,11,fo-fo,7,24
24,10,5,18,yasuoka,17,38
29,20,14,3,thentenaar,21,82
45,5,2,1,oliverschmidt,3,35
14,25,11,12,cirla,19,103
111,40,9,3,clobber,22,33
16,47,3,20,keyvank,8,25
0,5,0,1,banisa1,2,0
0,6,0,1,Niloofaar,0,0
7,27,0,4,onepage-themes,2,0
2500,6,22,5,BrendanEich,12,98
4,1,0,4,MaliRobot,11,2
29,32,0,32,dstankovic,6,0
6,26,0,3,zilet,9,3
7,0,0,9,Antiapsurd,6,1
4,17,3,3,dpavlica,11,0
10,13,1,1,ALPHA-60,12,4
39,17,1,19,vladan,18,6
2,0,0,0,bbugarski,3,0
10,0,0,76,mathewjj,0,0
17,56,1,35,mtunjic,24,3
80,122,9,8,igr,27,73
180,2,4,32,Eitenne,7,8
12,14,40,4,crackleware,28,164
27,118,1,31,eqw3rty,8,11
1000,101,940,10,carlosengr,10,3715
59,21,0,3800,samlau201601,0,0
7,11,0,3,canyildiz,2,0
440,121,9,66,wilon,29,68
61,41,0,60,classLoder,11,0
38,8,0,46,Jossc,9,0
21,52,0,27,mertak,7,1
644,116,6,878,chongbenben,12,19
9,6,0,6,ralvarezatfluid,0,0
4,0,0,7,burakkaydeli,1,0
21,90,0,10,iagor0ger,5,0
2,7,0,5,meern,2,0
0,2,0,3,Whynotski,3,0
2,61,2,1,sshopov,2,0
1,0,1,1,apachipa,16,0
1,0,0,1,zilaiye,0,0
23,661,0,76,eugeneteo,2,0
2,0,1,1,bbuluttekin,14,0
1,0,0,5,tinachang0216,3,0
1,58,0,10,joymondal,3,1
4,44,1,5,kcrandall,7,2
1,4,0,3,jamiebuening,3,2
1,0,0,7,oighen,1,0
4,10,1,26,xxbb1234021,15,2
3,0,0,1,chroniccrash,6,0
2,6,0,64,tyr0den,12,0
1,1,0,0,shingoichii,3,0
1,21,0,2,LaviLaza,1,0
2,8,2,5,baozich,7,3
1,0,0,1,tellerlecker,1,0
6,52,0,26,robertkck,8,4
3,126,0,19,abhijitdey,6,0
4,949,0,9,gokulraja,2,0
35,244,14,11,RobertMyles,26,45
5,102,0,0,chilgart,0,0
1,38,0,22,moaddeli,3,0
2,305,0,27,rccclr,6,0
1,4,0,0,aitherovamon,1,0
7,208,0,11,ch3ckmat3,9,0
1,0,3,5,gjv9491,6,0
3,0,1,4,himajavadaga,19,0
10,243,0,48,mchaker,9,0
6,0,3,5,incertum,3,8
1,0,0,1,chris-hart,2,0
36,159,6,15,jayswan,24,9
1,0,0,1,dvenus,0,0
1,0,0,4,rustomvachha,7,0
14,102,1,4,hperantunes,17,1
2,3,0,4,mjbrienza,2,0
6,193,0,15,mutabazi,14,0
21,47,0,4,BethanyG,10,6
4,54,1,7,asoa,1,1
12,47,15,13,Gunnvant,22,1
2,31,1,4,gotvach,9,1
10,670,0,4,themadarchitect,10,0
16,1700,3,24,seansummers,28,6
19,508,0,84,gravidor,10,0
6,0,2,0,HunterUSF,10,4
5,229,0,0,dmankins,0,0
1,0,0,0,SABarney,1,0
3,144,0,5,sibach,9,0
5,0,0,16,Dreffed,10,0
2,10,0,20,tsvetot,6,0
1,5,3,0,mogrysko,13,5
6,0,0,5,MissShellyFarq,3,0
1,2,0,1,dubebrandon,8,0
6,49,2,13,JuanSamuelVB,9,0
5,0,1,8,Camarbro,16,0
10,0,0,478,mday1102,0,0
20,28,0,36,nnikolic1986,6,0
12,10,16,10,alandawi,22,29
31,1,0,417,evanswanjau,12,0
1,0,0,0,lWorldChiefl,6,0
7,2,1,0,willsmythe,30,1
1,1,0,1,Demcom,7,0
4,0,0,6,antida1,9,0
51,12,4,1,gumb0,21,7
205,31,386,10,heikoheiko,23,64
77,2,0,0,jnnk,5,0
84,533,3,30,jpitts,19,8
4,5,0,0,arkusnexus,0,0
3,2,0,5,FranciscodaMVP,11,0
5,17,0,2,NetLogoclub,18,1
5,2,0,8,Senhsucht,6,2
513,21,548,2,hwz,30,318
5,23,0,5,milkdoes,9,0
3,0,1,2,CarmenEsqueda,4,0
2,0,0,3,4dri4n,0,0
1,0,0,2,TheJesusOP,2,0
24,3,0,0,renesolis,0,0
89,209,0,16,IoTeacher,4,0
1,0,0,3,sander07,0,0
2,1,0,0,alejandro-espinoza,1,0
2,0,0,0,AaronDrumCore,1,0
97,3,1,2,kaeptnjoda,7,3
99,178,2,10,luclu,23,3
107,3,0,1,Nashatyrev,8,0
136,8,0,34,MihaiAlisie,2,0
11,124,0,12,jjvm,0,0
46,130,18,6,ruchevits,27,12
137,0,10,1,Souptacular,14,28
15,1,0,13,FatBoyXPC,24,1
79,52,0,24,thehighfiveghost,4,0
129,23,1,4,subtly,30,0
7,0,0,12,ArciSmith,6,0
153,0,6,0,bas-vk,23,8
10,15,0,12,jampunkramadhan,2,0
5,119,0,83,moakdesigns,23,0
37,124,90,115,Glitchbone,24,164
10,0,1,276,lizhongwang520,17,0
10,40,0,12,sethlindberg,7,0
25,41,1,63,2020Deception,22,17
10,0,0,75,talktonok,0,0
27,22,1,39,farouk2u,3,3
5,6,1,34,2506775016,13,1
14,70,0,49,shyftframework,16,0
6,19,0,21,lietu555,1,1
10,2,0,7,mykisscool,5,1
2,27,0,2,juliencarnot,0,0
41,11,0,1300,CikerDeveloper,7,12
8,15,2,10,TuzBot,9,6
2,3,0,3,LucitheR,7,0
32,1400,0,218,lawrencedark,5,0
40,1100,2,166,drawnepicenter,7,24
3,71,3,26,predict-r,1,10
1,0,0,1,Sefux,3,0
6,140,0,37,jonomilo,2,0
2,2,0,14,falinebambi,10,0
2,0,0,2,Zermask,0,0
4,0,2,3,TannerBurns,6,0
3,0,1,4,leeman7,8,0
17,433,4,44,nmanske,16,11
13,125,4,6,denjello,21,7
1,0,4,0,ErikMediaMonks,5,8
1600,15,2929,4,dhg,14,15616
1,2,0,1,joyola,4,1
3,0,0,0,jjdebuchy,1,0
1,0,0,0,juanignaci,1,0
1,0,0,0,fleita9,8,0
17,0,0,0,distriqt-developer,0,0
36,14,13,0,gdowens,26,36
80,0,149,0,Cuevana,4,266
472,42,1493,0,auduno,16,8301
2,3,0,4,rodrigo-lc,3,2
11,10,1,8,RGNagel,10,0
5,58,1,22,joaoantoniocardoso,17,4
39,0,17,0,Flare3D,2,49
6,40,0,14,farleir,5,0
6,1,0,1,jvsouza,22,0
2,0,0,5,ljuniorr,1,0
344,2,57,0,LiveOverflow,9,264
3,1,1,3,gdinn,4,0
133,0,0,2,write-ups-bot,0,0
88,2,59,0,Reisyukaku,15,258
2,0,0,8,s-thornton,6,1
18,2,15,0,princemio,7,47
1,2,0,0,ameisevinyl,1,0
2,0,3,0,SergioLMartinsJr,5,1
3,0,2,0,leandroschwarz,2,2
7,2,22,0,dturing,13,27
1,0,0,0,marieliM,3,0
1,0,0,0,zanettivictoria,0,0
13,5,0,10,jzatta,13,1
6,22,4,5,duckiemcduck,11,0
2,0,0,6,gutohoffmann,2,0
375,26,125,14,TMRh20,10,290
22,4,0,1,everpi,9,1
4,1,1,0,marcioaugusto,1,1
62,114,206,8,alliswell,8,427
2,0,0,0,gutovsk49,2,0
358,156,234,3,kitze,21,5191
1,0,0,0,brancraft,1,0
1,0,0,1,JoshPiebuntu,0,0
232,2,1480,1,janpaepke,11,9022
4,0,3,0,petehanson,9,0
1,0,0,16,wecel,0,0
3,41,0,0,Gator92,19,0
7,166,1,13,brunoterragno,5,0
3,2,1,3,oguibueno,2,0
3,0,0,0,marcusjalmusny,0,0
11,72,1,35,mvjq,8,0
12,53,4,10,filipemerker,23,10
1,4,0,7,Claudio888,8,0
2,0,0,0,icoportela,1,0
15,108,0,44,romuloinnocencio,5,6
37,482,0,48,hyanmandian,30,9
128,4,5,5000,TianJiaDaShao,12,7
256,1400,3,14,rxluz,24,23
3,3,0,2,AndersonCossul,7,0
258,6,1,321,naruto227,26,6
12,195,0,23,wviana,12,1
16,9,0,40,queirox-lucas,19,0
14,6,2,11,fernandoasevedo,19,7
469,1600,0,2000,JeorgeMatt,1,19
499,23,4,35,qiyian,29,19
46,30,2,68,vansh007,17,1
1700,6,42,1,vakila,24,176
228,2700,31,34,jagracey,18,497
2,1,0,21,victor-manco33,30,1
4,6,0,10,thiantunesalves,4,0
1,0,0,31,arasdar,1,0
299,78,0,4400,PivotLogix,27,0
36,102,0,1000,tomorrow199011,18,1
323,78,1,8,cardinot,16,6
0,2,0,120,rizwanishaq,4,0
7,12,2,6,faustogc,6,6
8,5,0,1,lucasaciole,18,2
3,2,3,3,ArthurFortes,22,10
17,75,3,7,samuelgrigolato,19,5
18,14,2,8,kerollaine,9,5
2,1,2,0,tiagoamartins,4,5
9,3,3,8,zsinx6,9,3
13,0,1,0,pyladies-sanca,2,0
203,2,37,0,vsenger,13,65
22,7,0,9,julianaklulo,21,6
52,39,153,0,erickrf,16,359
5,23,0,3,jaycalixto,7,0
5,0,0,6,msobrevillac,4,1
7,1,3,7,roquelopez,14,4
1,0,0,1,RogerFig,3,0
3,6,0,4,veroneze,7,1
7,185,1,27,alex-oliveira,10,2
6,3,2,12,nathanshartmann,3,6
6400,139,199,3,tekkub,18,369
2400,13,1924,0,MorvanZhou,10,3602
94,49,34,34,DanielTakeshi,28,122
620,78,639,2,awjuliani,26,1852
6,0,17,0,JiahuiYu,2,54
1,3,2,1,auspicious3000,2,12
2,4,0,1,mrshenli,24,0
39,10,0,5,wei-tan,4,0
6,230,0,53,HonghuiS,5,0
1,3,0,4,teddylfwu,6,0
67,227,8,26,lemonzi,28,37
73,49,60,12,jiayuzhou,24,61
2,4,0,2,tianyi-cong,11,0
48,170,1,55,pkhorrami4,11,1
13,10,0,6,WeiHan3,3,1
8,581,0,39,LuxunHuang,2,1
1,158,0,18,binbinsh,2,0
141,115,178,42,tomlepaine,25,1023
58,458,17,77,donglixp,8,55
61,4300,21,1000,esafak,7,64
0,25,1,1,arunkishore,10,0
2,0,0,34,ChintooIT,3,0
0,2,0,5,juyoung228,9,0
13,57,0,20,haichaoyu,3,0
1,31,0,4,yinchangchang,10,1
0,6,0,5,tulip561,0,0
0,0,0,3,nobleding,1,0
7,167,0,214,alexdrk,10,0
1,5,0,3,fengjinchen,15,0
8,8,4,21,AnmolMago,21,20
1,25,1,3,lr-erics,11,3
0,1,0,2,ZhaoRuijuan,0,0
2,2,0,130,allanlan,1,0
18,15,0,0,suhaochina,1,0
3,0,0,57,taleb2,4,0
9,142,0,29,elias-1,8,1
1,5,1,3,hiroharu-kato,3,4
13,738,0,723,daljeetv,15,7
0,1,0,1,Doodleyard,2,0
19,112,4,19,Jerrypiglet,9,3
8,158,1,32,bhairavmehta95,15,4
76,31,0,2800,shad0wind,0,0
11,143,2,61,whcacademy,13,6
20,32,29,12,Avhirup,18,70
15,45,8,42,knsong,17,22
12,655,0,473,power0341,3,1
6,82,0,22,zhaobozb,23,0
0,0,0,4,xiaochen0630,0,0
3,0,0,326,sigmafang,4,0
106,191,197,92,sunshineatnoon,15,512
7,5,0,4,gans,7,1
1,27,0,16,AlbertOh90,4,0
110,53,1,52,HrWangChengdu,18,5
0,0,0,4,sssusana,3,0
17,3,1,35,eduohe,9,0
0,0,0,1,lyw9208,1,0
0,4,0,4,tends,15,0
1,0,1,12,stefanhans,14,1
24,70,2,23,vdemario,22,2
9,110,1,119,uguangtian,14,0
3,353,0,30,oussama4,3,0
1,2,0,4,mactorg,1,0
38,1100,26,236,jabedhasan21,27,15
94,2000,0,111,jvrmaia,18,9
37,884,4,206,mihaitodor,20,10
20,185,9,19,james-bowman,30,95
18,135,1,55,dvillega,14,2
2,4,0,12,markarios,23,7
2,2,0,3,urban-wombat,4,10
0,13,0,25,FrederickWilliams,26,0
2,4,2,4,techygarg,14,7
9,72,8,38,lewgun,19,5
21,192,0,140,mattparlmer,6,3
0,19,0,7,mapacient,12,0
0,87,0,7,techtabu,3,0
6,146,0,26,dhurimkelmendi,14,0
1,1,0,1,jhedlund79,4,0
2,3,0,4,LumRamabaja,7,0
6,28,0,21,billglennon,9,0
153,569,0,184,erolrecep,9,3
0,0,0,7,karankg1997,2,0
19,378,21,41,chilland,29,10
12,134,5,67,PerezHz,13,16
22,6,4,4,sachin-kmr,15,4
11,205,4,32,mlxd,17,10
0,0,0,1,ashishsaxena11,1,0
1,2,0,2,patronsaintofdenial,3,0
0,0,0,3,gtpan77,5,0
8,606,0,803,kakus5,4,0
15,11,1,12,ihsavru,21,2
5,4,3,5,peropranav,16,2
8,33,0,38,danakianfar,3,0
11,84,20,22,malikshubham827,22,106
0,0,0,3,RayHu95,8,0
0,1,0,22,hristog,23,0
0,3,0,6,feychoe,1,0
1,507,2,15,krzjoa,17,2
23,140,0,121,karandwivedi42,7,2
3,98,0,25,lidq92,13,0
22,298,0,53,chinnichaitanya,15,2
11,223,0,171,bhargav333,4,0
0,36,0,38,mjaything,5,0
6,71,0,7,mitchellslager,2,0
1,1,0,1,DennisBeverloo,0,0
3,4,0,6,seegrand,7,0
6,44,5,41,cpiva,8,3
4,0,0,5,PatrickDFFY,1,0
31,56,18,22,dsteinberg,8,91
65,30,37,5,shariq,25,146
38,29,0,33,sartaj10,27,14
5,0,2,1,agarwalvarun,12,3
16,62,0,4,bramsmulders,6,3
2,0,0,0,Deloryan,1,0
2,46,0,18,bertusgroenewegen,2,0
8,6,0,11,davidpronk,11,1
2,64,3,25,Niels-NTG,16,16
4,0,0,2,aishasie,2,0
1,0,0,0,poegel,0,0
5,9,3,0,heinzehavinga,17,12
1,8,0,7,himanshuladia,5,0
2,0,0,0,rbtkooijman,1,0
2,84,2,25,singhay,27,0
4,208,0,32,ungaro,10,0
1,11,0,11,DenisDPR,5,1
0,0,0,3,Shaan08,12,0
0,1,0,19,rahul1906,7,0
1,22,3,3,cyclotron3k,21,5
1,2,0,7,gokhanyu,0,0
0,2,0,18,akram6790,0,0
3,123,0,13,elisp,4,0
3,86,0,23,creshka,1,0
8,18,1,13,akhil451,22,2
0,22,0,6,ManishRinwah,1,0
0,0,0,1,NRSKhouw,3,0
13,3,0,1100,iancormac84,2,0
2,1,0,6,TejaswiTumuluri,6,0
2,516,0,58,DHLupine,5,0
10,26,0,97,acrofrank,7,3
12,245,5,188,apolmig,22,3
0,1,0,1,ramanandr,1,0
9,0,2,9,JiaxiHe,16,0
1,8,0,11,Source-Hacker,7,0
4,31,0,13,yukunix,12,0
0,0,0,1,rex180,0,0
2,0,0,13,dimiiako,29,0
7,0,0,383,kashmataz,0,0
0,14,0,19,sachinbuzz,1,0
0,2,0,10,tryfonch,6,0
38,787,0,859,Nydhal,14,2
1,0,0,5,adnan6434,7,0
75,22,17,74,peimin,15,19
24,2600,0,486,menorki,10,0
2,42,2,4,eifuentes,5,2
2,4,0,9,Aryan-jaiswal,9,0
500,50,956,13,yunjey,27,4087
0,0,0,1,pavannath,3,0
0,1,0,1,Shashank00,1,0
0,0,0,1,Prachet00056,0,0
0,8,0,5,mayank333,6,0
0,0,0,1,ranjeetkumar121,0,0
0,0,0,1,thsuneel,0,0
0,0,0,3,singhsukhendra,26,0
0,0,0,1,ravi1403,0,0
0,1,0,3,priyankurs,0,0
0,0,0,1,yaswanth303,2,0
0,0,0,1,sridevi-vella,1,0
11,39,1,17,harsh8398,17,0
0,1,1,4,rushic24,19,1
2,4,2,3,SachinKalsi,12,4
0,6,0,11,KonstantinosF,1,0
1,0,0,5,KeertanNayak,7,0
3,26,0,17,Shivanshmundra,3,0
9,90,3,14,Hayoung-Kim,19,5
0,12,0,9,iit0503,0,0
7,30,1,17,tiwaryniraj,8,0
0,0,0,3,AjayThakur12,2,0
0,0,0,1,SwatiShindepccoe,0,0
0,96,0,47,prisar,11,0
2,19,2,77,vinutah,17,1
0,1,0,2,adaveiitm,12,0
0,0,0,6,JoyjitP,0,0
13,37,5,33,viztushar,25,5
6,0,0,22,812624,13,0
1,6,0,17,dannyparker,9,0
0,122,0,39,SJTUGuofei,4,0
12,29,7,16,iamvoid13,27,7
1,6,0,96,smokinhotdaisy,5,1
4,37,2,17,ameyagodbole,8,1
1,0,0,44,yeldikrantthikumarr,8,0
7,27,4,14,parismita,29,2
0,0,0,1,hjain371,1,0
0,6,1,3,fanpengustc,7,0
3,4,1,17,scitamehtam,6,0
78,6,44,1,hillbig,22,138
4,2,7,1,JoelHobson,4,8
59,15,26,7,justinsalamon,25,113
32,3,27,5,MattShannon,9,69
1400,25,347,0,pluskid,28,1514
33,254,9,54,nicolamontecchio,23,28
532,52,125,0,lindahua,28,373
7,0,0,8,TatsunoriHirai,2,0
135,60,89,12,dawenl,21,173
2,77,0,16,hieuthi,1,0
3,0,0,0,dkeiseib,3,0
0,0,0,1,savi429,0,0
2,4,0,1,andrwpeacock,3,0
0,0,0,1,tanaka1005,2,0
5,9,0,22,pravn,14,0
19,657,0,164,luzilon1,19,0
6,10,0,9,music431per,4,0
1,84,0,41,18279406017,3,0
11,370,0,35,lmaxwell,23,6
1,1,3,2,stevemurr,21,3
31,11,5,35,thompsonj,13,12
31,701,5,55,tachi-hi,20,26
67,38,47,13,kylebgorman,18,101
167,29,196,5,gwtaylor,18,396
0,0,0,6,koodersun,4,0
0,0,0,5,harylogan,1,0
14,0,1,8,haruneko,7,9
10,370,3,41,lliuz,7,2
1,0,0,1,guanlongzhao,19,0
6,262,0,13,maruchen,15,1
0,241,0,14,dorind,26,0
50,155,6,52,anshulshah96,12,27
7,36,2,14,nsmetanin,19,8
0,2,0,10,mcacciatore,1,0
8,17,1,6,naoh16,10,0
12,1500,0,98,navta,1,0
1,115,0,4,zhufengyun,3,0
1,5,0,2,imchanger,0,0
0,2,0,1,camir,0,0
10,276,0,23,YearnyeenHo,12,0
12,314,8,19,Gnimuc,25,12
285,133,22,279,zhiaixuexi,26,66
304,349,361,12,amark,8,7312
3,0,1,0,dheerajpille,8,1
84,19,0,1300,shanmukh11,5,0
23,278,5,33,eraad,23,13
7,6,0,0,sr527,22,7
3,37,4,0,wathmal,29,5
17,9,18,0,swadey,19,58
28,239,35,29,nekudo,20,124
11,16,3,1,tommy,13,2
14,40,0,0,fooflare,0,0
5,64,0,23,anantajitjg,10,0
459,13,1553,3,jakesgordon,28,6448
9,117,1,13,dzhavat,5,2
3400,1100,390,69,GrahamCampbell,21,2573
8,0,0,19,AlinaKuzmenko,10,0
166,518,187,35,city41,30,904
113,4,159,1,smarttang,14,187
652,3,127,0,petermichaux,18,1134
133,107,2,25,yayuntian,11,13
60,0,28,0,eijah,4,183
61,2,286,0,weidai11,3,795
7,0,1,0,slo-sleuth,4,3
1,0,3,0,Lakini,27,6
1,3,2,1,HughG,9,3
8,19,1,20,vinaybommana,21,2
17,34,1,12,n4bcak3,6,2
1,0,2,2,diamonddelt,16,0
25,59,6,115,quasi,7,24
2,35,9,3,david-alejandro-reyes-milian,11,0
6,51,5,94,AlbertiDev,5,0
1,0,0,0,rajyalaxmi237,2,0
12,50,85,0,rohinibarla,14,0
16,27,6,1,jmercouris,27,10
100,25,12,1,vthibault,12,1538
33,1,36,1,varkenvarken,9,150
3,19,5,1,dracwyrm,15,4
45,2,0,0,WegraLee,5,0
4,68,33,5,MitjaBezensek,26,36
46,14,1,22,jackchammons,15,1
5,0,1,1,Mikester95,3,0
1,1,1,0,Prabhjot2094,7,0
7,33,4,12,h0nzZik,19,3
1,0,1,0,ikatzarski,13,0
10,32,3,23,zhangke96,19,4
4,5,1,3,MSMcDowall,3,0
1,0,1,0,lydsmith,3,0
5,3,0,7,NewsFun,11,0
1,0,1,1,shuyizhang92,2,1
11,17,0,353,Azelmo,5,0
2,0,1,0,utkarshagarwal,1,0
38,18,2,1,tvdstorm,22,16
1,8,1,0,andriyp-old,7,9
3,5,3,4,wenjf,2,2
27,1,14,0,koengit,28,32
3,1,2,0,zhelfinstein,12,4
3,0,0,2,galandezzz,4,0
3,1,1,5,n0v0leg,8,1
6,0,1,8,JonnyKong,11,0
12,41,4,13,tsdaemon,30,4
1,1,1,0,YonatanHanan,6,0
1,0,1,0,JLM8,16,0
13,17,2,21,ZhangYuef,15,3
7,51,2,94,mahmudinm,10,6
99,7,1,459,itsmeetkumar,11,5
6,0,1,5,rhidayat122,13,0
10,66,0,37,anestan,30,0
9,1,0,31,hafizjoundy,14,0
6,8,1,9,picobug,12,0
1,1,1,0,yoshiakiaraki,6,1
3,0,2,1,cynthi-a,5,0
5,14,1,9,Shiratsuyu,11,4
2,0,1,1,ankan1612,21,0
8,11,20,1,ilovepp,5,54
1,0,1,0,bryanhunwardsen,7,1
27,39,0,315,dingshixing,2,0
10,0,0,92,weiyaoxiang,3,0
8,6,5,3,bsautel,18,6
1,8,0,2,nickzone,4,0
0,2,0,7,ilanzhang,3,0
0,0,0,1,rytyy,0,0
4,43,0,14,LXVC,11,0
51,56,33,66,BOT-Man-JL,12,84
0,0,0,1,hyx1521,0,0
3,9,0,23,HUNZI-RIVER,2,0
8,14,0,3,mini-hui,13,0
10,0,0,150,natnael-wubet,13,0
6,1,1,75,MinosCN,17,0
126,10,0,31,hbkwong,3,8
7,8,0,13,songwenshuang,10,7
80,2,0,1,tjholowaychuk,0,0
3,3,0,5,SeaE,6,0
42,67,0,6,chuangker,7,6
37,271,0,162,cololi,11,0
18,52,48,15,shery15,19,204
1,0,1,1,Alisa0311,2,0
1,9,1,2,AfterStories,24,1
8,140,0,5,buptcoder,14,0
1,0,0,2,fanqking,0,0
1,1,0,3,wlzj-93,0,0
2,117,2,25,haytoo1,15,10
1,1,0,1,uirvincent,0,0
3,0,0,8,webLei,2,0
4,2,0,7,YOUHOHOHO,2,0
3,1,0,23,PraponAon,1,0
261,7,0,1000,deividazevedo2,17,9
0,0,0,1,SuperWoodss,1,0
1,6,2,2,zairwolf,4,4
79,65,25,84,YIXUNFE,16,138
3,1,0,45,ayazbaloch,2,0
2,6,1,0,nambo,3,6
6,0,0,0,vue-issue-bot,0,0
1000,587,111,80,atian25,24,737
36,6,0,1,deqingli,3,0
176,69,132,39,NightCatSama,15,535
4600,37,28,54,crnacura,1,64
11500,1400,1974,89,stormzhang,5,4521
243,94,13,23,shiya,11,34
15,33,180,1,eisbehr-,28,560
5,9,3,4,wiadev,13,6
2,8,0,1,thomaswacker,4,1
48,6000,0,622,gratuxri,14,0
4,0,0,4,metas-Kay,1,0
3,0,0,2,otreborcueva,0,0
3,0,0,79,testiranje1234,1,0
13,28,0,8,metas-ts,3,0
18,559,0,57,agasigp,20,0
33,70,6,11,ianmustafa,27,8
4,29,11,13,TianJinRong,29,22
7,347,0,59,mengjiahao,5,2
2,0,0,5,LLEmily,3,1
12,16,0,5,teosarca,2,0
